price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
14995,2009.0,jeep wrangler unlimited,excellent,6.0,gas,147700.0,manual,SUV,,1.0,2018-07-24,32
6900,2011.0,toyota rav4,excellent,4.0,gas,147000.0,automatic,SUV,black,,2019-01-10,11
4995,2003.0,chevrolet silverado 1500,good,8.0,gas,207779.0,automatic,truck,,1.0,2018-07-22,38
3800,2001.0,chevrolet suburban,good,8.0,gas,250000.0,automatic,SUV,blue,1.0,2018-10-01,21
5795,2008.0,ford escape,good,6.0,gas,83560.0,automatic,SUV,white,,2018-11-21,181
3888,2003.0,acura tl,excellent,6.0,gas,120000.0,automatic,sedan,silver,,2018-07-25,35
14995,2017.0,honda civic,excellent,4.0,gas,60874.0,automatic,sedan,grey,,2018-11-17,7
7000,1987.0,ford f-150,excellent,8.0,gas,103683.0,automatic,truck,silver,1.0,2018-10-08,59
16445,2011.0,jeep wrangler,excellent,6.0,gas,146528.0,automatic,SUV,,1.0,2018-06-30,7
6000,2009.0,chevrolet silverado,excellent,6.0,gas,212000.0,automatic,pickup,blue,,2019-03-27,48
8999,2012.0,toyota camry le,like new,,gas,87564.0,automatic,sedan,black,,2019-01-07,8
13977,2005.0,jeep wrangler,excellent,6.0,gas,,manual,SUV,,1.0,2019-04-07,24
3995,2009.0,nissan murano,good,,gas,163912.0,automatic,wagon,custom,,2019-03-21,30
7200,2011.0,kia sorento,excellent,6.0,gas,167000.0,automatic,SUV,white,,2018-07-04,80
26995,2018.0,toyota tacoma,like new,6.0,gas,23500.0,automatic,truck,grey,1.0,2018-08-03,47
14995,2008.0,gmc sierra 2500hd,excellent,8.0,gas,,automatic,truck,blue,1.0,2018-07-18,120
24900,2014.0,ford f-150,excellent,8.0,gas,38916.0,automatic,truck,black,1.0,2018-10-25,38
6500,2006.0,honda pilot,like new,6.0,gas,142666.0,automatic,SUV,silver,1.0,2019-03-06,12
11950,2003.0,jeep wrangler,excellent,6.0,gas,97211.0,automatic,SUV,custom,1.0,2018-08-01,15
1500,2008.0,dodge charger,fair,4.0,gas,158244.0,automatic,sedan,grey,,2019-02-19,27
32000,2015.0,bmw x5,like new,6.0,gas,28650.0,automatic,SUV,grey,1.0,2018-05-08,23
5500,2006.0,jeep grand cherokee laredo,good,6.0,gas,102000.0,automatic,SUV,,1.0,2019-01-31,41
10500,2005.0,chevrolet silverado 2500hd,excellent,8.0,gas,,automatic,truck,blue,1.0,2018-05-27,113
32000,2016.0,chevrolet silverado 1500,excellent,8.0,gas,65586.0,automatic,truck,black,1.0,2019-01-06,54
6995,2011.0,hyundai elantra,good,4.0,gas,98636.0,automatic,sedan,silver,,2018-05-15,90
10000,2000.0,jeep cherokee,excellent,6.0,gas,75000.0,automatic,SUV,green,1.0,2019-03-04,49
19900,1999.0,ford f-350 sd,good,8.0,diesel,111233.0,automatic,truck,custom,1.0,2019-01-15,37
14900,2011.0,chevrolet silverado 1500,good,8.0,gas,,automatic,truck,white,1.0,2018-12-10,53
10750,2010.0,chevrolet camaro,excellent,6.0,gas,103030.0,automatic,coupe,white,,2018-10-03,36
4800,2013.0,ford focus,good,4.0,gas,90000.0,automatic,sedan,red,,2018-09-25,4
16990,2008.0,ford econoline,good,8.0,gas,104738.0,automatic,truck,white,,2018-08-12,48
25600,2017.0,ford mustang gt coupe 2d,good,8.0,gas,42957.0,other,coupe,black,,2018-05-04,54
8550,,dodge charger,good,6.0,gas,150123.0,automatic,sedan,,1.0,2018-05-15,29
26800,2016.0,toyota highlander,excellent,6.0,gas,47125.0,automatic,SUV,grey,1.0,2018-07-29,43
1,2008.0,chevrolet malibu,excellent,4.0,gas,,automatic,sedan,black,,2018-06-03,48
20995,2013.0,toyota tundra,like new,8.0,gas,24549.0,automatic,pickup,red,1.0,2018-10-11,26
4995,2009.0,nissan murano,good,6.0,gas,205081.0,automatic,wagon,black,,2018-05-04,34
3500,,nissan altima,excellent,4.0,gas,131700.0,automatic,sedan,blue,,2018-07-14,89
25900,2012.0,chevrolet silverado 1500 crew,good,8.0,other,,other,pickup,red,1.0,2019-01-02,79
4995,2011.0,nissan sentra,excellent,,gas,115000.0,automatic,sedan,silver,,2018-11-01,17
19500,2015.0,honda pilot,excellent,6.0,gas,,manual,SUV,purple,1.0,2018-10-17,67
13995,2017.0,chevrolet cruze,excellent,4.0,gas,27895.0,automatic,sedan,silver,,2018-12-31,58
8500,2013.0,ford escape,excellent,4.0,gas,136248.0,automatic,SUV,grey,1.0,2019-04-01,29
1100,2008.0,toyota prius,fair,4.0,hybrid,156000.0,automatic,hatchback,blue,,2018-11-27,41
4000,2000.0,toyota tacoma,good,4.0,gas,240000.0,manual,pickup,green,1.0,2019-01-28,56
17900,2003.0,chevrolet silverado,like new,8.0,diesel,171000.0,automatic,pickup,white,1.0,2019-03-10,13
13999,2016.0,ford focus,excellent,,gas,,manual,hatchback,grey,,2019-04-04,46
45995,2018.0,ford f-250 super duty,excellent,8.0,diesel,18459.0,automatic,truck,,1.0,2018-11-27,33
9500,2013.0,volkswagen jetta,excellent,5.0,gas,60000.0,manual,sedan,white,,2019-01-31,40
22488,2012.0,ford f-250,like new,8.0,diesel,179516.0,automatic,truck,red,1.0,2018-12-04,57
13920,2007.0,toyota tacoma,like new,6.0,gas,72000.0,automatic,truck,white,,2018-08-03,10
24995,2017.0,chevrolet traverse,excellent,6.0,gas,21599.0,automatic,SUV,white,,2018-08-30,21
25400,2015.0,ram 2500,excellent,8.0,diesel,178285.0,automatic,truck,white,,2018-11-24,13
1250,2004.0,hyundai sonata,fair,4.0,gas,118000.0,automatic,sedan,white,,2018-11-19,66
12995,2013.0,nissan rogue,excellent,4.0,gas,46150.0,automatic,wagon,black,1.0,2018-06-15,6
29305,2014.0,ram 2500,excellent,8.0,gas,50808.0,automatic,truck,red,1.0,2018-12-22,55
6495,2006.0,chevrolet silverado 1500,good,,gas,124000.0,automatic,truck,custom,1.0,2018-10-19,74
3988,2002.0,nissan frontier,good,6.0,gas,248000.0,automatic,truck,custom,,2019-03-22,41
21990,2003.0,gmc sierra 2500hd,good,8.0,diesel,81522.0,automatic,truck,,1.0,2018-08-15,29
19990,2012.0,ford f-250 sd,good,8.0,gas,81207.0,automatic,truck,,1.0,2018-10-09,19
12988,2017.0,toyota rav4,excellent,6.0,gas,,automatic,SUV,,1.0,2018-07-03,86
41000,2015.0,ram 2500,excellent,6.0,diesel,95500.0,automatic,truck,grey,1.0,2018-11-11,39
27988,2018.0,ford f-150,like new,6.0,gas,10000.0,automatic,truck,grey,,2018-10-21,20
4200,2008.0,hyundai elantra,good,4.0,gas,118070.0,automatic,sedan,blue,,2018-11-20,95
3995,,nissan murano,good,6.0,gas,,automatic,wagon,custom,,2018-10-20,31
5500,2006.0,ford f-150,excellent,8.0,gas,68266.0,automatic,truck,silver,,2019-01-15,16
7500,1995.0,ram 2500,good,8.0,diesel,230000.0,manual,pickup,grey,,2019-01-09,40
2700,2007.0,ford edge,excellent,6.0,gas,168890.0,automatic,SUV,,,2018-07-26,19
3250,2005.0,jeep grand cherokee,excellent,6.0,gas,155000.0,automatic,SUV,silver,1.0,2019-02-25,42
7999,2010.0,ford taurus,excellent,6.0,gas,152000.0,automatic,sedan,silver,1.0,2018-09-02,6
20500,2014.0,toyota 4runner,good,6.0,gas,183000.0,automatic,SUV,,1.0,2019-01-17,12
31495,2015.0,gmc yukon,excellent,8.0,gas,57489.0,automatic,SUV,white,,2018-10-17,7
10750,2009.0,chevrolet silverado 1500,good,8.0,gas,,automatic,pickup,grey,1.0,2018-10-24,27
6800,2012.0,hyundai elantra,good,4.0,gas,74147.0,automatic,sedan,black,,2018-08-11,27
6400,2014.0,ford focus,good,4.0,gas,96667.0,automatic,sedan,white,,2018-11-13,39
7500,2010.0,ford escape,good,6.0,gas,78000.0,automatic,SUV,black,,2019-04-14,30
3800,2011.0,ford ranger,excellent,4.0,gas,179000.0,automatic,pickup,white,,2019-04-05,50
5500,2013.0,chevrolet malibu,good,4.0,gas,,automatic,sedan,black,,2018-06-02,30
3500,1999.0,chevrolet silverado 1500,good,8.0,gas,190.0,automatic,truck,white,,2018-08-21,23
2200,2003.0,ford explorer,good,6.0,gas,203000.0,automatic,SUV,,1.0,2018-09-14,31
2950,2006.0,chevrolet impala,excellent,6.0,gas,126000.0,automatic,sedan,silver,,2019-01-31,47
20000,2004.0,ram 3500,excellent,6.0,diesel,330500.0,manual,pickup,white,1.0,2018-11-29,9
18543,2017.0,chevrolet silverado 1500,excellent,6.0,gas,,automatic,truck,black,,2018-05-25,50
5000,2006.0,chevrolet silverado 1500,good,8.0,gas,260000.0,automatic,truck,silver,1.0,2018-11-08,23
28990,2011.0,chevrolet silverado 2500hd,good,8.0,diesel,63716.0,automatic,truck,white,1.0,2018-10-27,23
22000,2008.0,toyota tundra,excellent,8.0,gas,,automatic,truck,grey,1.0,2018-08-27,58
3591,2004.0,ford focus,good,4.0,gas,115473.0,automatic,sedan,brown,,2019-03-28,132
2500,,nissan sentra,like new,4.0,gas,116677.0,automatic,sedan,black,,2018-07-16,21
1,2018.0,dodge charger,excellent,6.0,gas,7655.0,automatic,sedan,black,,2018-09-24,11
8499,2010.0,chevrolet silverado 1500,excellent,8.0,gas,,automatic,pickup,red,1.0,2018-05-18,29
21100,2017.0,chevrolet camaro lt coupe 2d,good,6.0,gas,24510.0,other,coupe,red,,2018-09-14,44
12500,2013.0,volkswagen passat,excellent,4.0,diesel,34556.0,automatic,sedan,silver,,2018-05-10,22
14900,2011.0,ram 1500,excellent,8.0,gas,116.0,automatic,truck,silver,1.0,2018-05-17,18
7500,2014.0,chevrolet cruze,excellent,4.0,gas,110485.0,automatic,sedan,silver,,2018-12-23,51
29999,2018.0,ford f-150,excellent,8.0,gas,47115.0,automatic,truck,black,1.0,2018-07-04,28
2995,2008.0,ford edge,excellent,6.0,gas,,automatic,SUV,,,2019-03-23,35
5995,2005.0,chevrolet tahoe,excellent,8.0,gas,215454.0,automatic,SUV,white,,2018-12-18,56
9995,2009.0,honda odyssey,good,6.0,gas,68768.0,automatic,van,white,,2018-07-17,82
19995,2014.0,toyota highlander,good,6.0,gas,96669.0,automatic,SUV,,1.0,2018-07-13,33
8999,2012.0,nissan rogue,excellent,4.0,gas,,automatic,wagon,blue,1.0,2018-07-11,40
1,2016.0,ford f-250 sd,excellent,10.0,gas,65685.0,other,truck,black,1.0,2019-03-24,23
15995,2012.0,ford f-150,like new,8.0,gas,,automatic,pickup,brown,1.0,2019-01-12,97
14995,2014.0,ram 1500,excellent,,gas,152515.0,automatic,truck,white,1.0,2018-05-25,7
9995,2013.0,chevrolet malibu,excellent,4.0,gas,100159.0,automatic,sedan,silver,,2018-11-18,26
3995,2012.0,honda civic lx,good,4.0,gas,170000.0,automatic,sedan,green,,2018-07-21,95
18995,2015.0,ram 2500,good,8.0,gas,135942.0,automatic,truck,,1.0,2019-02-18,15
1495,2003.0,dodge grand caravan,like new,6.0,gas,270150.0,automatic,van,,,2018-05-12,43
7900,2011.0,toyota prius,good,,electric,78466.0,automatic,sedan,,,2018-09-13,34
5200,2010.0,ford fusion,good,4.0,gas,123319.0,automatic,sedan,black,,2018-09-21,83
43900,2019.0,chevrolet tahoe,excellent,8.0,gas,25194.0,automatic,SUV,black,1.0,2019-01-23,56
5000,2005.0,ram 1500,good,8.0,gas,,manual,truck,red,1.0,2018-07-29,38
7500,2010.0,toyota sienna,good,6.0,gas,111000.0,automatic,wagon,,,2019-02-09,16
14800,2012.0,ford f250,excellent,8.0,gas,159395.0,automatic,truck,white,,2019-04-17,133
19800,,ford f-150,excellent,8.0,gas,83000.0,automatic,pickup,blue,1.0,2018-09-23,35
10000,2016.0,chevrolet cruze,excellent,4.0,gas,39000.0,automatic,sedan,black,,2018-10-09,59
19985,2012.0,jeep wrangler unlimited,excellent,6.0,gas,66243.0,automatic,SUV,silver,1.0,2018-11-17,7
5300,1998.0,chevrolet silverado,excellent,8.0,gas,172000.0,manual,pickup,red,1.0,2018-07-29,36
27800,,ford f150 supercrew cab xlt,good,6.0,gas,47570.0,other,pickup,,1.0,2018-12-09,89
10500,2011.0,hyundai santa fe,excellent,,gas,76000.0,automatic,SUV,silver,1.0,2018-07-20,27
17450,2012.0,jeep wrangler,good,6.0,gas,134000.0,other,SUV,silver,1.0,2019-01-25,40
56995,2018.0,chevrolet camaro,good,8.0,gas,11591.0,automatic,coupe,white,,2018-12-11,38
14500,2010.0,toyota tacoma,excellent,6.0,gas,131500.0,automatic,truck,brown,1.0,2018-05-30,63
3000,1998.0,ford f-150,good,8.0,gas,260000.0,manual,pickup,blue,1.0,2018-10-14,18
5500,2010.0,toyota prius,excellent,,gas,169000.0,automatic,hatchback,,,2019-01-30,12
11999,2008.0,ram 1500,excellent,8.0,gas,152862.0,automatic,pickup,black,1.0,2018-06-10,58
13995,2014.0,gmc acadia,like new,6.0,gas,108277.0,automatic,SUV,black,,2018-12-06,78
8500,1984.0,gmc sierra,good,8.0,gas,10000.0,automatic,pickup,,1.0,2018-07-25,51
46295,2015.0,chevrolet corvette,like new,8.0,gas,9000.0,automatic,coupe,white,,2018-05-29,53
12995,2013.0,nissan rogue,excellent,4.0,gas,46150.0,automatic,wagon,,1.0,2018-06-13,17
9800,,chevrolet camaro,excellent,6.0,gas,93360.0,manual,coupe,grey,,2019-01-05,4
7495,2011.0,ford escape,excellent,6.0,gas,116305.0,automatic,SUV,black,,2018-05-30,22
4300,2002.0,ram 1500,good,8.0,gas,148132.0,automatic,pickup,silver,1.0,2018-10-20,35
6990,2011.0,ford explorer,like new,6.0,gas,133857.0,automatic,SUV,white,,2018-07-11,41
11900,2013.0,honda accord,excellent,6.0,gas,,automatic,sedan,,,2018-07-09,2
9700,,nissan rogue,excellent,4.0,gas,80000.0,automatic,SUV,,1.0,2018-07-14,25
1500,2002.0,hyundai elantra,fair,4.0,gas,202250.0,automatic,sedan,black,,2018-12-17,34
6900,2012.0,hyundai elantra,excellent,4.0,gas,0.0,automatic,sedan,black,,2019-03-28,41
7499,2016.0,ford focus se,good,4.0,gas,,automatic,hatchback,,,2019-01-24,23
19750,2013.0,ford f-150,excellent,6.0,gas,161000.0,automatic,truck,red,1.0,2018-09-11,29
3900,2002.0,chevrolet silverado 2500hd,good,8.0,gas,,automatic,pickup,grey,1.0,2018-06-07,19
9999,2017.0,volkswagen jetta,good,4.0,gas,50755.0,other,sedan,custom,,2018-08-11,64
5900,2005.0,ford f-150,good,8.0,gas,185.0,automatic,truck,grey,1.0,2018-09-04,12
6299,2008.0,acura tl,excellent,6.0,gas,172000.0,automatic,sedan,,,2018-06-04,53
5500,2005.0,dodge dakota,good,8.0,gas,73000.0,automatic,pickup,white,1.0,2019-03-08,39
10900,2012.0,chevrolet suburban,good,,gas,192.0,automatic,SUV,white,1.0,2018-09-08,46
18995,,chevrolet suburban,excellent,8.0,gas,109156.0,automatic,SUV,custom,1.0,2018-11-21,75
4495,2005.0,toyota rav4,excellent,4.0,gas,169057.0,automatic,SUV,blue,,2019-02-02,68
25947,2018.0,nissan maxima,like new,6.0,gas,28000.0,automatic,sedan,blue,,2018-10-19,31
10900,2003.0,ram 2500,excellent,8.0,gas,155000.0,manual,pickup,white,1.0,2018-10-03,13
2950,1995.0,ford taurus,like new,6.0,gas,,automatic,sedan,white,,2019-03-26,23
5995,2002.0,ford f-150,good,8.0,gas,100032.0,automatic,van,,,2018-07-12,38
34981,2017.0,ram 2500,excellent,8.0,gas,63874.0,automatic,truck,,1.0,2018-06-01,43
8990,,toyota rav4,excellent,6.0,gas,153861.0,automatic,SUV,custom,1.0,2018-10-13,28
3995,,ford f-150,good,,gas,207269.0,automatic,truck,black,,2019-01-27,17
19999,2017.0,ford explorer,excellent,4.0,gas,82833.0,automatic,SUV,black,1.0,2019-03-07,44
6000,2009.0,toyota camry,good,,gas,116000.0,automatic,sedan,silver,,2019-02-06,12
1000,1999.0,dodge grand caravan,fair,6.0,gas,180000.0,automatic,mini-van,green,,2018-12-26,51
2600,2007.0,volkswagen passat,good,4.0,gas,168000.0,automatic,wagon,blue,,2019-03-22,4
13988,2006.0,ford f-250 sd,good,8.0,diesel,200788.0,automatic,truck,,1.0,2018-11-14,23
30900,2013.0,ford f350,excellent,8.0,diesel,,automatic,truck,black,1.0,2018-05-10,7
6750,2005.0,ford f-250,good,8.0,gas,,automatic,pickup,white,1.0,2018-10-17,23
28900,2012.0,ram 2500,excellent,6.0,diesel,134000.0,automatic,truck,,1.0,2018-05-08,52
2500,2006.0,toyota corolla,fair,4.0,gas,,automatic,sedan,white,,2019-03-15,44
9995,2018.0,nissan altima,like new,4.0,gas,51000.0,automatic,sedan,silver,,2019-01-14,25
28300,2017.0,gmc sierra 1500,excellent,8.0,gas,29834.0,automatic,truck,red,1.0,2019-01-17,36
13945,2016.0,kia sorento,excellent,4.0,gas,69106.0,automatic,SUV,white,1.0,2018-08-04,23
10500,1999.0,ram 3500,good,,diesel,195026.0,manual,truck,white,1.0,2019-01-09,86
1,2015.0,chevrolet camaro,excellent,10.0,gas,28926.0,other,coupe,grey,1.0,2018-10-06,7
16995,2013.0,ram 1500,good,8.0,gas,113096.0,automatic,truck,blue,1.0,2019-03-18,49
3995,2002.0,nissan altima,excellent,4.0,gas,147085.0,automatic,sedan,,,2018-12-29,57
2500,2005.0,hyundai sonata,fair,6.0,gas,221000.0,automatic,other,silver,,2018-09-04,66
3700,2008.0,ford f250,fair,8.0,gas,149000.0,automatic,truck,white,1.0,2019-02-26,13
7400,2014.0,kia sorento,good,4.0,gas,84600.0,automatic,SUV,white,,2019-01-28,16
11495,2012.0,bmw x5,excellent,6.0,gas,,automatic,SUV,,1.0,2019-04-10,46
26995,2008.0,ram 3500,good,6.0,gas,103410.0,automatic,truck,silver,1.0,2019-03-17,8
2599,2012.0,honda cr-v,like new,,gas,87162.0,automatic,SUV,grey,1.0,2019-02-11,59
18990,2015.0,ford f-250 sd,good,8.0,gas,134794.0,automatic,truck,blue,1.0,2018-06-07,16
700,1988.0,ford econoline,fair,6.0,gas,156000.0,automatic,van,white,,2018-07-11,72
4500,2004.0,honda accord,good,4.0,gas,163500.0,automatic,sedan,,,2019-04-06,18
14900,2017.0,jeep cherokee,excellent,4.0,gas,52743.0,automatic,wagon,,,2019-01-15,8
3990,2004.0,toyota camry,excellent,6.0,gas,203000.0,automatic,sedan,white,,2019-01-13,68
8000,,ram 1500,good,8.0,gas,137254.0,automatic,truck,,1.0,2018-08-23,40
2995,1997.0,gmc sierra 1500,good,8.0,gas,200000.0,automatic,pickup,white,,2019-01-05,39
8999,2012.0,toyota corolla,good,4.0,gas,134000.0,automatic,sedan,silver,,2018-11-02,27
13999,2004.0,chevrolet silverado 2500hd,excellent,8.0,gas,,automatic,pickup,black,1.0,2018-12-02,49
4995,2011.0,ford expedition,excellent,8.0,gas,187496.0,automatic,SUV,,1.0,2018-09-28,50
14995,2008.0,jeep wrangler,excellent,,gas,,automatic,SUV,green,1.0,2018-10-03,16
8000,2008.0,ram 1500,excellent,6.0,gas,140091.0,automatic,truck,,,2019-03-10,40
37777,1999.0,chevrolet corvette,good,8.0,gas,32403.0,automatic,other,,,2018-10-23,27
11550,2011.0,jeep grand cherokee,good,8.0,gas,126187.0,automatic,SUV,red,1.0,2018-07-02,18
4500,2007.0,toyota camry,good,4.0,gas,179000.0,automatic,sedan,brown,,2018-08-13,31
6250,2011.0,nissan rogue,excellent,4.0,gas,180879.0,automatic,SUV,black,,2018-11-12,42
2650,2000.0,honda civic,good,4.0,gas,202000.0,manual,coupe,silver,,2018-08-08,17
3300,2003.0,nissan altima,good,4.0,gas,105000.0,automatic,sedan,,,2018-09-10,10
5000,,nissan maxima,good,6.0,gas,114376.0,automatic,sedan,,,2019-01-14,11
35499,2017.0,gmc yukon,excellent,,gas,70087.0,automatic,SUV,grey,1.0,2018-10-12,55
17500,2013.0,ram 1500,excellent,8.0,gas,83900.0,automatic,truck,grey,1.0,2019-04-12,56
8900,2013.0,ford fusion se,excellent,4.0,gas,95545.0,automatic,sedan,white,,2019-01-24,31
14799,,toyota 4runner,excellent,6.0,gas,127811.0,automatic,SUV,,1.0,2018-09-12,39
3495,2003.0,chevrolet trailblazer,like new,6.0,gas,146000.0,automatic,SUV,black,1.0,2018-10-08,14
3300,2013.0,ford focus,good,4.0,gas,133000.0,automatic,sedan,black,,2018-05-10,63
8995,2009.0,honda accord,like new,4.0,gas,72965.0,automatic,sedan,white,,2018-06-15,24
19990,2010.0,ford f-350 sd,good,10.0,gas,51664.0,manual,truck,white,1.0,2018-10-05,44
2995,2001.0,gmc sierra 2500hd,excellent,8.0,gas,380284.0,automatic,pickup,white,,2018-05-28,27
10990,2014.0,honda cr-v,good,4.0,gas,133413.0,automatic,SUV,,1.0,2018-07-02,48
3800,2004.0,chevrolet trailblazer,excellent,6.0,gas,212000.0,automatic,SUV,red,1.0,2018-12-06,37
13950,,ford escape,good,4.0,gas,77361.0,automatic,wagon,,1.0,2018-11-22,67
16999,2013.0,ram 1500,good,8.0,gas,133262.0,automatic,truck,red,1.0,2018-07-06,84
1,2009.0,ford escape,excellent,4.0,gas,94572.0,automatic,SUV,white,1.0,2018-12-11,70
22795,2016.0,chevrolet silverado,excellent,6.0,gas,42346.0,automatic,pickup,black,1.0,2019-01-01,81
18995,2016.0,ford mustang,excellent,4.0,gas,62196.0,automatic,convertible,white,,2018-05-23,92
3500,2001.0,chevrolet silverado 1500,fair,8.0,gas,,automatic,truck,brown,,2018-06-30,16
4500,2012.0,chevrolet malibu,excellent,6.0,gas,159582.0,automatic,sedan,white,,2018-12-20,27
12995,2003.0,jeep wrangler,good,6.0,gas,,other,SUV,green,1.0,2018-11-02,45
13500,2002.0,ford f250,excellent,8.0,diesel,248000.0,automatic,truck,grey,1.0,2019-03-16,12
6500,2004.0,toyota tacoma,fair,,gas,215000.0,manual,truck,black,1.0,2018-08-03,6
13500,2018.0,ford fusion se,like new,4.0,gas,82665.0,automatic,sedan,grey,,2019-03-09,34
6200,2008.0,ford escape,good,6.0,gas,161.0,automatic,SUV,black,,2018-12-04,8
15900,2011.0,gmc sierra 1500,excellent,8.0,gas,157000.0,automatic,truck,grey,1.0,2018-10-27,19
7895,,subaru forester,excellent,4.0,gas,103591.0,automatic,wagon,,1.0,2018-06-12,49
24500,2018.0,chevrolet silverado,excellent,,gas,30000.0,automatic,pickup,silver,1.0,2019-01-21,0
3800,2006.0,ford fusion,excellent,6.0,gas,72767.0,automatic,sedan,blue,,2018-10-11,35
12990,2011.0,ford econoline,good,8.0,gas,146100.0,automatic,truck,,,2018-10-13,60
5493,2006.0,toyota camry,good,6.0,gas,153925.0,automatic,sedan,grey,,2019-04-16,61
22500,2012.0,chevrolet silverado 3500hd,good,8.0,diesel,180.0,automatic,pickup,white,1.0,2018-05-16,56
20320,,ram 1500,excellent,8.0,gas,82902.0,automatic,truck,,,2018-09-13,18
33950,2017.0,ford f-250,good,8.0,diesel,143905.0,automatic,pickup,white,1.0,2019-03-16,35
7490,2012.0,ford explorer,like new,4.0,gas,93000.0,automatic,truck,,1.0,2019-04-05,17
8500,2004.0,chevrolet silverado 2500hd,excellent,8.0,diesel,294223.0,automatic,pickup,white,,2018-12-26,76
4950,2009.0,ford mustang,excellent,,gas,,manual,coupe,grey,,2019-03-05,50
24825,2017.0,nissan rogue,like new,4.0,gas,26882.0,automatic,SUV,,1.0,2018-10-02,61
12900,2013.0,chevrolet silverado 1500,good,8.0,gas,132400.0,automatic,truck,silver,,2019-03-19,76
46000,2015.0,chevrolet silverado 2500hd,like new,8.0,diesel,,automatic,truck,white,1.0,2019-04-16,22
5495,2006.0,nissan altima,good,6.0,gas,146200.0,automatic,sedan,,,2018-07-08,17
4250,2008.0,dodge grand caravan,excellent,6.0,gas,150000.0,automatic,mini-van,blue,,2018-09-11,24
13500,2017.0,ford escape,excellent,4.0,gas,,automatic,SUV,,1.0,2018-05-10,26
2900,2008.0,ram 1500,fair,8.0,gas,188700.0,automatic,pickup,white,,2019-01-26,15
11900,2010.0,dodge dakota,good,6.0,gas,,automatic,truck,silver,1.0,2018-12-30,103
19000,2015.0,nissan frontier crew cab sv,good,6.0,gas,43707.0,other,pickup,red,,2018-11-19,27
1,2016.0,chevrolet camaro,excellent,10.0,gas,48223.0,other,coupe,silver,1.0,2018-05-23,5
7999,2013.0,gmc acadia,excellent,6.0,gas,134987.0,automatic,SUV,silver,,2019-01-30,64
4800,2003.0,honda accord,excellent,6.0,gas,150000.0,automatic,SUV,green,1.0,2018-11-13,27
4990,2001.0,ram 2500,excellent,,gas,349621.0,automatic,truck,green,,2019-02-07,34
6800,2000.0,ram 2500,good,,gas,,automatic,truck,white,,2018-09-25,78
190,2011.0,hyundai sonata,excellent,4.0,gas,121000.0,automatic,sedan,,,2018-07-06,43
